datetime,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SO2,WIND_SPEED,WS_HR
2016/1/4 22:00,-0.745317125,0.916968921,-0.065470874,1.03042791,0.853089575,-1.337677799,1.139917815,1.02254794,-0.141760134,1.227267946,-0.529050543,-1.230057739,-0.930726903
2016/1/4 23:00,-0.745317125,0.916968921,0.01359916,1.03042791,0.853089575,-1.419230895,1.107696219,1.08188639,-0.141760134,1.3181901,-0.32202843,-1.230057739,-0.930726903
2016/1/5 0:00,-0.745317125,0.980020973,0.764764345,0.69044792,0.713367381,-1.468162757,0.914366645,0.607178793,-0.141760134,1.3181901,-0.425539486,-1.230057739,-0.930726903
2016/1/5 1:00,-0.745317125,1.043073213,2.97872474,0.180477936,1.272256159,-1.468162757,0.398821114,0.132471197,-0.141760134,1.3181901,-0.011495384,-1.230057739,-0.930726903
2016/1/5 2:00,-0.745317125,1.169177317,4.757800088,-0.091506121,1.551700548,-1.457289008,0.044383561,-0.2235595,-0.141760134,1.3181901,-0.115006317,-1.230057739,-0.930726903
2016/1/5 3:00,-0.745317125,0.538656232,0.01359916,-0.023510026,0.014756407,-1.223503471,-0.116724418,-0.28289795,-0.141760134,1.409112255,-0.218517373,-0.239425376,-0.930726903
2016/1/5 4:00,-0.745317125,0.664760525,0.567089306,1.200417904,1.272256159,-1.473599631,0.205491539,-0.2235595,-0.141760134,1.500034409,-0.373783896,-1.230057739,-0.930726903
2016/1/5 5:00,-0.745317125,1.043073213,1.5554645,1.200417904,1.551700548,-1.479036506,-0.084502822,-0.342236399,-0.141760134,1.500034409,-0.373783896,-1.230057739,-0.930726903
2016/1/5 6:00,-0.745317125,2.304115571,0.646159246,1.200417904,1.272256159,-1.457289008,-0.084502822,-0.401574849,-0.141760134,1.500034409,-0.373783896,-1.230057739,-0.930726903
2016/1/5 7:00,-0.745317125,4.132626586,3.571749856,1.200417904,2.110589327,-1.364862164,-0.503383566,-0.28289795,-0.141760134,1.500034409,-0.06325085,-0.239425376,-0.930726903
2016/1/5 8:00,-0.562470853,2.051906987,3.967099934,1.03042791,2.390033716,-1.201755973,-0.084502822,-0.342236399,-0.141760134,1.500034409,0.092015673,-0.239425376,-0.930726903
2016/1/5 9:00,-0.562470853,1.673594298,3.13686462,1.540397894,2.390033716,-0.978844184,0.753258666,0.369824995,-0.141760134,1.500034409,0.19552673,-0.239425376,-0.930726903
2016/1/5 10:00,-0.379624581,0.727812577,1.832209478,1.200417904,1.551700548,-0.707000533,1.816571325,1.734609335,-0.141760134,1.3181901,0.143771263,-0.239425376,-0.930726903
2016/1/5 11:00,-0.379624581,0.03423944,1.001974354,0.350467931,0.573645186,-0.435156882,2.203230473,2.802701426,-0.141760134,1.045423637,0.764837355,-0.239425376,-0.930726903
2016/1/5 12:00,-0.196778309,-0.028812801,0.843834285,0.180477936,0.573645186,0.108530421,1.945457708,2.743362977,-0.141760134,0.408968555,1.178881582,-0.239425376,-0.930726903
2016/1/5 13:00,-0.196778309,0.03423944,1.436859401,1.200417904,1.551700548,-0.272050691,1.558798559,2.031301582,-0.141760134,0.227124246,2.162236434,-0.239425376,-0.930726903
2016/1/5 14:00,-0.196778309,0.286447836,2.069419487,1.540397894,1.970867132,-0.380788151,1.365468985,2.031301582,-0.141760134,0.227124246,2.058725254,-0.239425376,-0.930726903
2016/1/5 15:00,-0.196778309,0.223395784,1.67406941,1.540397894,1.970867132,-0.380788151,1.591020155,2.26865538,-0.141760134,0.3180464,2.11048072,-0.239425376,-0.930726903
2016/1/5 16:00,-0.196778309,1.29528161,0.922904413,1.880377883,1.970867132,-0.543894342,2.332116856,3.218070573,-0.141760134,0.3180464,3.300857686,-0.239425376,-0.930726903
2016/1/5 17:00,-0.379624581,1.358333662,0.05313413,2.390347868,1.970867132,-0.924475454,2.976548771,3.692778169,-0.141760134,0.681735019,3.300857686,-0.239425376,-0.930726903
2016/1/5 18:00,-0.562470853,0.601708285,-0.381750917,1.370407899,0.99281177,-0.815737994,2.976548771,3.336747472,-0.141760134,0.954501482,3.818412845,-0.239425376,-1.97232521
2016/1/5 19:00,-0.562470853,1.169177317,-0.3422159,1.200417904,0.853089575,-0.870106724,2.428781643,2.32799383,-0.141760134,1.045423637,2.31750308,-0.239425376,-0.930726903
2016/1/5 20:00,-0.562470853,0.853916869,-0.184075879,1.880377883,1.551700548,-1.234377206,1.719906538,1.141224839,-0.141760134,0.954501482,1.230637048,-0.239425376,-0.930726903
2016/1/5 21:00,-0.562470853,0.853916869,-0.105005844,1.880377883,1.551700548,-1.375735913,1.333247389,1.02254794,-0.141760134,0.863579328,0.661326422,-1.230057739,-0.930726903
2016/1/5 22:00,-0.562470853,1.29528161,0.646159246,2.220357873,2.110589327,-1.473599631,1.429912176,0.903871041,-0.141760134,0.954501482,0.713081889,-1.230057739,-0.930726903
2016/1/5 23:00,-0.562470853,1.988854935,1.515929529,2.220357873,2.390033716,-1.468162757,1.462133772,1.02254794,-0.141760134,1.045423637,1.955214321,-0.239425376,-0.930726903
2016/1/6 0:00,-0.562470853,1.610542246,0.922904413,1.540397894,1.691422743,-1.305056566,1.204361006,1.02254794,-0.141760134,0.772657173,2.2139919,-0.239425376,-0.930726903
2016/1/6 1:00,-0.562470853,0.223395784,-0.223610896,0.69044792,0.433922991,-1.2398141,0.527707496,0.666517243,-0.141760134,0.681735019,0.402548843,-1.230057739,-0.930726903
2016/1/6 2:00,-0.745317125,0.160343544,-0.105005844,0.69044792,0.573645186,-1.381172794,-0.310053992,0.473667282,-0.141760134,0.863579328,0.143771263,-1.230057739,-0.930726903
2016/1/6 3:00,-0.745317125,0.223395784,1.120579452,0.860437915,1.132533965,-1.44641526,-0.567826758,0.280817321,-0.141760134,1.045423637,0.143771263,-1.230057739,-0.930726903
2016/1/6 4:00,-0.745317125,1.169177317,1.63453444,1.200417904,1.691422743,-1.479036506,-0.761156332,0.08796736,-0.141760134,0.954501482,1.437659161,-1.230057739,-0.930726903
2016/1/6 5:00,-0.745317125,1.358333662,2.188024586,2.050367878,2.390033716,-1.457289008,-0.052281226,-0.104882601,-0.141760134,0.954501482,3.197346752,-0.239425376,-0.930726903
2016/1/6 6:00,-0.745317125,-0.281021197,-0.263145913,-0.703470005,-0.66988236,0.108530421,0.108826752,-0.28289795,0.066301008,0.954501482,0.764837355,1.741839349,-0.930726903
2016/1/6 7:00,-0.745317125,0.097291492,-0.144540861,-0.329492048,-0.320576807,0.108530421,-0.084502822,-0.460913298,3.395279312,1.045423637,0.19552673,0.751206986,1.152469712
2016/1/6 8:00,-0.928163397,0.160343544,-0.065470874,-0.210499085,-0.124965787,0.108530421,-0.664491545,-0.698267096,8.596807268,1.136345791,-0.166761907,0.751206986,0.110871405
2016/1/6 9:00,-0.928163397,-0.281021197,-0.144540861,-0.261496115,-0.264687982,-0.000207039,-0.857821119,-0.816943995,2.979156937,1.136345791,-0.477294953,-0.239425376,0.110871405
2016/1/6 10:00,-0.745317125,-0.407125395,0.408949237,0.520457925,0.573645186,-0.16331323,-0.696713141,-0.935620895,0.066301008,1.136345791,-0.373783896,-0.239425376,0.110871405
2016/1/6 11:00,-0.562470853,-0.281021197,0.764764345,0.350467931,0.573645186,-0.1089445,-0.487272769,-0.698267096,-0.141760134,0.681735019,0.040260206,-0.239425376,0.110871405
2016/1/6 12:00,-0.501522096,-0.091864853,0.593445953,0.208809602,0.387348926,0.036038781,-0.277832396,-0.460913298,,0.530198094,0.333541472,0.751206986,0.110871405
2016/1/6 13:00,-0.440573338,0.097291492,0.422127561,0.067151273,0.201052667,0.181022062,-0.084502822,-0.342236399,,0.37866117,0.626822737,0.751206986,0.110871405
2016/1/6 14:00,-0.379624581,0.286447836,0.250809169,-0.074507056,0.014756407,0.326005342,-0.438940375,-0.401574849,-0.141760134,0.227124246,0.920104002,1.741839349,0.110871405
2016/1/6 15:00,-0.562470853,0.160343544,0.092669194,-0.159502054,-0.124965787,0.380374073,-0.406718779,-0.698267096,-0.141760134,0.136202091,0.19552673,1.741839349,0.110871405
2016/1/6 16:00,-0.745317125,0.223395784,-0.184075879,0.010487941,0.014756407,0.271636612,-0.535605162,-0.520251748,-0.141760134,0.49989071,0.402548843,1.741839349,0.110871405
2016/1/6 17:00,-0.745317125,-0.028812801,-0.460820928,-0.04050909,-0.264687982,0.217267882,-0.503383566,-0.579590197,-0.141760134,0.590812864,-0.218517373,1.741839349,1.152469712
2016/1/6 18:00,-0.928163397,-0.091864853,-0.579425956,0.180477936,-0.124965787,-0.000207039,-0.310053992,-0.401574849,-0.141760134,0.590812864,-0.373783896,0.751206986,1.152469712
2016/1/6 19:00,-0.928163397,0.160343544,-0.579425956,0.010487941,-0.124965787,0.054161691,-0.181167609,-0.342236399,-0.141760134,0.408968555,-0.218517373,1.741839349,1.152469712
2016/1/6 20:00,-0.928163397,-0.091864853,-0.381750917,-0.19350002,-0.306604667,0.162899151,-0.181167609,-0.638928647,-0.141760134,0.3180464,-0.373783896,1.741839349,2.194068019
2016/1/6 21:00,-0.928163397,-0.091864853,-0.381750917,-0.380489079,-0.446326862,0.271636612,-0.342275588,-0.520251748,-0.141760134,0.136202091,-0.529050543,1.741839349,2.194068019
2016/1/6 22:00,-0.928163397,-0.091864853,-0.381750917,-0.431486029,-0.488243547,0.326005342,-0.535605162,-0.757605546,-0.141760134,0.136202091,-0.477294953,1.741839349,2.194068019
