datetime,station,AMB_TEMP,CO,NO,NO2,NOx,O3,PM10,PM2.5,RAINFALL,RH,SHELT_TEMP,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR
2008-06-24 01:00:00,二林,28.2,0.32,1.33,13.77,15.1,12,66,41,0.0,82.47,27.16,2.1,112.5,113.53,1.12,0.93
2008-06-24 02:00:00,二林,28.39,0.28,1.53,14.09,15.63,10.8,71,43,0.0,81.28,27.21,2.7,168.52,206.82,0.93,0.76
2008-06-24 03:00:00,二林,28.67,0.21,-.12*,8.17*,8.05*,10.2,63,40,0.0,77.74,27.19,3.1,246.08,258.67,2.2,1.29
2008-06-24 04:00:00,二林,28.43,0.15,-.13*,5.89*,5.77*,12.3,41,25,0.0,76.57,27.17,2.2,246.17,229.35,2.04,2.27
2008-06-24 05:00:00,二林,27.74,0.14,0.14,4.58,4.72,12,38,12,0.0,79.53,27.03,0.9,165.09,178.69,1.14,1.21
2008-06-24 06:00:00,二林,28.43,0.16,3.16,6.47,9.63,10.6,35,8,0.0,76.58,26.71,1.1,199.28,212.03,1.56,1.21
2008-06-24 07:00:00,二林,29.74,0.15,3.99,5.42,9.41,15.3,43,13,0.0,71.28,26.79,1.3,234.83,249.58,3.33,2.31
2008-06-24 08:00:00,二林,31.58,0.13,1.2,2.38,3.58,26.9,41,12,0.0,62.92,26.89,1.4,232.05,226.62,5.59,4.17
2008-06-24 09:00:00,二林,32.66,0.14,0.36,0.98,1.34,36.6,48,14,0.0,57.61,26.93,1.1,224.81,220.17,6.52,6.1
2008-06-24 10:00:00,二林,33.45,0.12,0.27,1.29,1.56,42.2,49,16,0.0,54.96,26.92,0.9,225.97,222.7,7.47,7.02
2008-06-24 11:00:00,二林,34.22,0.12,-.04*,1.28*,1.24*,45.4,56,18,0.0,51.07,27.22,0.6,230.34,239.95,5.84,6.53
2008-06-24 12:00:00,二林,34.61,0.11,0.17,1.36,1.53,50.9,49,15,0.0,50.21,27.49,0.6,236.32,231.93,7.5,6.99
2008-06-24 13:00:00,二林,34.6,0.1,0.09,1.69,1.78,53.3,62,14,0.0,48.13,27.45,1,239.82,256.01,6.39,7.09
2008-06-24 14:00:00,二林,34.14,0.11,-.07*,1.37*,1.3*,47.5,64,17,0.0,49.07,27.8,1.1,255.09,255.41,7.31,6.95
2008-06-24 15:00:00,二林,34.43,0.12,0.09,2.01,2.11,49.1,39,7,0.0,49.16,27.71,1.5,253.22,248.63,5.59,5.87
2008-06-24 16:00:00,二林,33.55,0.26,0.09,5.41,5.5,45.4,56,23,0.0,52.55,27.74,2.1,256.63,260.96,5.07,5.22
2008-06-24 17:00:00,二林,31.98,0.22,0.09,4.64,4.73,36.1,70,31,0.0,58.93,27.33,1.3,258.04,253.87,4.48,5.11
2008-06-24 18:00:00,二林,30.17,0.25,-.02*,6.36*,6.33*,32.2,84,43,0.0,64.83,26.92,1.6,230.57,223.15,6.88,5.84
2008-06-24 19:00:00,二林,28.3,0.15,-.22*,3.89*,3.67*,24.5,54,31,0.0,70.04,26.76,0.3,209.29,205.05,3.1,3.65
2008-06-24 20:00:00,二林,28.5,0.24,-.31*,9.03*,8.71*,16.8,63,33,0.0,70.86,26.67,0.8,189.13,176.08,1.46,1.85
2008-06-24 21:00:00,二林,28.84,0.21,-.33*,7.76*,7.43*,15.4,46,26,0.0,69.22,26.65,0.6,209.31,219.96,3.07,1.77
2008-06-24 22:00:00,二林,29.32,0.13,-.07*,5.65*,5.57*,16.1,48,25,0.0,67.51,26.69,0.3,223.43,222.64,4.11,3.5
2008-06-24 23:00:00,二林,29.31,0.09,-.41*,2.86*,2.44*,19.7,35,21,0.0,68.03,27.17,0.1,230.17,222.92,4.39,4.21
2008-06-25 00:00:00,二林,28.89,0.08,-.35*,2.67*,2.32*,20,35,15,0.0,72.03,27.24,0.4,243.67,246.56,4.59,4.11
2008-06-25 01:00:00,二林,28.32,0.09,-.21*,2.43*,2.22*,19.7,39,10,0.0,77.21,27.15,0.5,249.99,262.24,3.72,3.61
2008-06-25 02:00:00,二林,27.55,0.09,-.21*,1.36*,1.15*,22.5,41,4,0.0,80.62,27.15,0.5,252.41,223.49,4,3.95
2008-06-25 03:00:00,二林,27.52,0.08,1.39,1.27,2.66,24.4,31,8,0.0,77.74,27.17,-.1*,212.68,221.14,3.67,4.28
2008-06-25 04:00:00,二林,27.78,0.09,1.27,4.11,5.39,20.6,21,12,0.0,77.71,27.12,1,225.47,220.78,3.29,3.67
2008-06-25 05:00:00,二林,27.7,0.09,1.46,5.4,6.86,19.7,22,12,0.0,77.32,26.92,1.1,220.05,234.92,4.06,3.11
2008-06-25 06:00:00,二林,28.64,0.11,2.18,4.26,6.44,20.9,24,14,0.0,73.7,26.74,1.5,238.79,232.81,4.63,4.05
2008-06-25 07:00:00,二林,30.08,0.12,2.33,2.49,4.82,24.2,25,13,0.0,68.21,26.8,1.4,219.58,214.6,4.91,4.69
2008-06-25 08:00:00,二林,30.79,0.11,2.12,2.39,4.52,27,31,17,0.0,64.86,26.82,1.1,210.25,209.08,5.16,4.87
2008-06-25 09:00:00,二林,31.47,0.12,2.1,3.12,5.22,30,35,11,0.0,64.49,26.92,1.8,224.27,221.42,5.86,5.26
2008-06-25 10:00:00,二林,31.85,0.12,1.68,1.78,3.47,34.6,45,11,0.0,63.35,26.9,1.4,217.93,220.43,4.7,5.48
2008-06-25 11:00:00,二林,31.11,0.15,1.76,2.58,4.34,35.4,38,10,0.0,67.96,27.3,1.5,235.69,238.24,6.23,5.42
2008-06-25 12:00:00,二林,32.8,0.13,1.75,1.74,3.49,47,48,18,0.0,64.09,27.25,1.5,225.13,204.18,5.72,5.78
2008-06-25 13:00:00,二林,32.44,0.1,1.52,1.76,3.28,42.4,40,17,0.0,62.77,27.37,1.1,209.59,223.28,6.68,5.75
2008-06-25 14:00:00,二林,32.17,0.11,1.85,2.72,4.57,39.7,43,20,0.0,65.76,27.63,1.2,222.24,247.08,6.2,4.97
2008-06-25 15:00:00,二林,33.01,0.09,1.6,0.71,2.31,31.7,42,11,0.0,61.85,27.72,0.9,230.16,231.24,6.72,6.31
2008-06-25 16:00:00,二林,32.95,0.09,1.44,0.7,2.15,31.2,45,13,0.0,60.62,27.71,0.7,239.58,247.7,5.77,6.2
2008-06-25 17:00:00,二林,31.99,0.12,1.54,2.5,4.04,29.5,53,12,0.0,63.19,27.25,0.9,233.47,200.39,3.57,4.59
2008-06-25 18:00:00,二林,30.43,0.19,1.67,7.02,8.69,30,44,17,0.0,69.18,26.93,1.3,233.28,236.13,3.33,3.26
2008-06-25 19:00:00,二林,29.66,0.16,1.44,3.86,5.29,22.4,46,13,0.0,74.37,26.81,0.9,240.09,243.5,3.38,3.4
2008-06-25 20:00:00,二林,29.19,0.17,1.65,4.41,6.05,19,35,13,0.0,76.84,26.69,1.5,230.99,222.93,3,3.19
2008-06-25 21:00:00,二林,28.82,0.19,1.57,7.74,9.31,14.8,39,13,0.0,77.65,26.69,2.3,231.68,235.88,3.78,3.24
2008-06-25 22:00:00,二林,28.59,0.18,1.39,8.38,9.77,13.5,40,15,0.0,78.85,26.66,2.7,228.98,225.84,3.65,3.68
2008-06-25 23:00:00,二林,28.44,0.16,1.35,7.45,8.8,13.9,42,13,0.0,79.55,27.09,3,216.7,214.18,4.19,3.92
2008-06-26 00:00:00,二林,28.16,0.15,1.53,5.92,7.46,15.4,37,10,0.0,80.39,27.27,2.9,220,219.75,3.58,3.81
2008-06-26 01:00:00,二林,28.05,0.15,1.5,5.22,6.72,16,32,12,0.0,80.52,27.12,2.5,229.01,221.22,3.82,4.12
2008-06-26 02:00:00,二林,27.95,0.11,1.4,2.94,4.34,18.2,22,13,0.0,81.21,27.12,1.1,222.98,220.48,3.49,3.83
2008-06-26 03:00:00,二林,27.83,0.1,1.73,2.41,4.14,18.4,26,13,0.0,82.72,27.15,1,215.51,207.84,2.78,3.17
2008-06-26 04:00:00,二林,27.55,0.09,1.35,2.61,3.96,18,18,11,0.0,83.64,27.12,0.9,189.43,161.31,2.04,2.24
2008-06-26 05:00:00,二林,27.12,0.12,2.24,7.2,9.44,11.9,32,11,0.0,83.93,27.01,1.1,164.09,175.53,1.44,1.86
2008-06-26 06:00:00,二林,27.75,0.16,4.83,6.41,11.23,12.1,32,13,0.0,79.48,26.73,1.5,154.18,151.71,2.42,1.93
2008-06-26 07:00:00,二林,29.5,0.15,4.46,5.32,9.78,18,58,12,0.0,73.43,26.75,1.9,201.88,220.05,3.18,2.55
2008-06-26 08:00:00,二林,30.74,0.11,2.27,1.75,4.02,26.4,52,14,0.0,68.59,26.9,1.5,230.17,239.58,5.28,4.49
2008-06-26 09:00:00,二林,31.78,0.1,1.99,1.74,3.73,32.9,52,12,0.0,64.39,26.87,2,234.62,230.33,6.5,5.84
2008-06-26 10:00:00,二林,32.85,0.12,1.85,1.86,3.7,43.5,42,18,0.0,62.62,26.91,1.7,243.34,248.17,6.31,6.34
2008-06-26 11:00:00,二林,33.21,0.09,1.65,1.08,2.72,39.2,57,16,0.0,63.71,27.3,1.1,250.72,259.95,7.11,6.42
2008-06-26 12:00:00,二林,33.34,0.07,1.4,0.77,2.17,33.7,55,21,0.0,62.76,27.33,0.9,254.25,252.63,7.13,6.89
2008-06-26 13:00:00,二林,33.36,0.07,1.95,0.81,2.76,31.4,52,12,0.0,61.72,27.42,0.7,253.58,253.93,8.25,7.87
2008-06-26 14:00:00,二林,33.25,0.07,1.66,0.95,2.6,30,45,15,0.0,61.97,27.78,0.7,254.01,249.06,7.56,7.58
2008-06-26 15:00:00,二林,32.95,0.07,4.02#,2.08#,6.09#,29.6,49,11,0.0,61.31,27.48,0.8,252,252.9,7.59,7.59
2008-06-26 16:00:00,二林,32.15,0.17,2.03,2.78,4.81,27.5,55,30,0.0,64.43,27.7,1.5,249.5,248.74,6.94,7.23
2008-06-26 17:00:00,二林,31.04,0.14,1.88,3.69,5.57,24.2,53,30,0.0,68.47,27.23,2,242.62,241.86,6.17,5.92
2008-06-26 18:00:00,二林,30.31,0.12,1.7,2.3,4,24.9,54,30,0.0,71.84,26.92,1.7,247.43,253.34,4.75,5.18
2008-06-26 19:00:00,二林,29.63,0.12,1.38,2.46,3.85,22.5,53,19,0.0,74.91,26.77,1.7,239.01,229.29,4.26,4.35
2008-06-26 20:00:00,二林,28.88,0.15,1.39,7.18,8.56,18.4,49,20,0.0,77.81,26.72,1.1,221.67,220.89,2.35,3.24
2008-06-26 21:00:00,二林,28.5,0.16,3.05,14.87,17.91,9.3,39,19,0.0,79.26,26.67,1.9,222.82,217.83,2.98,3.16
2008-06-26 22:00:00,二林,28.22,0.11,1.98,5.92,7.9,15.2,22,15,0.0,77.69,26.69,1,217.59,208.88,3.9,3.89
2008-06-26 23:00:00,二林,27.79,0.1,1.59,9.95,11.54,12.6,18,9,0.0,78.13,27.13,1.1,216.63,199.77,3.28,3.56
2008-06-27 00:00:00,二林,27.59,0.08,1.15,6.14,7.28,16,17,10,0.0,78.85,27.22,0.8,197.94,222.45,2.23,2.6
2008-06-27 01:00:00,二林,27.75,0.08,1.41,3.21,4.63,18.3,22,3,0.0,77.31,27.09,0.5,203.54,204.48,2.84,2.61
2008-06-27 02:00:00,二林,27.92,0.09,1.46,4.26,5.72,16.5,24,6,0.0,76.57,27.16,0.8,205.87,203.54,2.94,2.81
2008-06-27 03:00:00,二林,27.76,0.09,2.18,14.36,16.53,7.8,26,8,0.0,77.33,27.17,1.4,206.04,203.2,3.21,2.65
2008-06-27 04:00:00,二林,27.76,0.09,1.38,7.68,9.05,13,27,8,0.0,76.57,27.14,1.3,206.02,200.85,2.55,2.77
2008-06-27 05:00:00,二林,27.66,0.11,4.02,10.45,14.48,10.3,25,6,0.0,77.78,27.09,2,215.59,222.8,2.82,2.7
2008-06-27 06:00:00,二林,28.75,0.11,6.21,6.62,12.83,13,27,7,0.0,75.17,26.7,2.3,214.05,229,3.89,3.76
2008-06-27 07:00:00,二林,29.21,0.11,2.42,1.93,4.35,21.3,26,12,0.0,74.12,26.78,1.6,225.83,223.17,5.05,4.62
2008-06-27 08:00:00,二林,30.12,0.11,2.13,1.82,3.95,24,32,15,0.0,71.29,26.86,1.5,222.34,224.53,5.16,4.85
2008-06-27 09:00:00,二林,29.59,0.12,1.73,2.07,3.79,25.9,32,10,0.4,74.92,26.85,1.5,248.32,251.42,5.94,5.71
2008-06-27 10:00:00,二林,27.59,0.1,2.1,2.3,4.4,22.1,34,11,0.0,83.04,26.77,1.3,224.25,211.71,5.39,4.87
2008-06-27 11:00:00,二林,27.96,0.09,2.43,2.41,4.84,22,18,6,0.4,79.32,27.23,1.1,218.11,214.83,5.39,5.51
2008-06-27 12:00:00,二林,26.26,0.09,1.94,2.62,4.56,21.5,15,6,2,83.65,27.2,1,210.67,199.7,4,4.77
2008-06-27 13:00:00,二林,26.35,0.09,2.49,4.02,6.51,21,7,2,2,84.9,27.1,0.8,193.52,195.83,4.59,4.6
2008-06-27 14:00:00,二林,26.85,0.1,2.31,2.64,4.95,20.2,15,5,0.0,84.22,27.19,1.2,239.29,255.4,3.57,3.74
2008-06-27 15:00:00,二林,25.85,0.09,1.53,2.48,4,23.1,13,4,6.6,84.91,27.21,0.9,249.75,219.27,3.76,5.1
2008-06-27 16:00:00,二林,25.83,0.1,1.51,2.09,3.6,23.8,14,10,1.6,86.92,27.04,0.8,204.41,180.79,3.73,3.14
2008-06-27 17:00:00,二林,26.34,0.11,1.59,4.24,5.82,20.5,11,7,0.0,85.45,27.07,0.8,179.23,170.46,3.49,3.49
2008-06-27 18:00:00,二林,26.26,0.13,1.31,5.65,6.96,18.3,17,13,0.0,83.47,26.59,1,176.17,167.93,3.77,4.05
2008-06-27 19:00:00,二林,25.75,0.13,1.4,5.34,6.75,18.3,24,6,0.0,84.09,26.59,1,168.84,161.05,2.1,2.73
2008-06-27 20:00:00,二林,25.76,0.16,1.64,6.07,7.71,13.8,27,6,0.0,84.57,26.48,1.1,168.55,174.7,2.27,1.96
2008-06-27 21:00:00,二林,26.78,0.12,1.42,3.96,5.38,16.3,17,3,0.0,78.92,26.51,0.9,187.32,181.31,2.86,2.74
2008-06-27 22:00:00,二林,27.02,0.15,1.65,6.81,8.46,14.5,16,7,0.0,79.03,26.5,1.4,215.42,252.45,2.5,2.19
2008-06-27 23:00:00,二林,26.48,0.13,1.55,7.62,9.17,11,22,7,0.0,81.82,27.02,1.2,229.59,232.42,2.66,2.41
2008-06-28 00:00:00,二林,26.74,0.11,1.46,3.65,5.11,15.8,28,6,0.0,81.27,27.15,1.5,234.8,232.27,3.82,3.5
2008-06-28 01:00:00,二林,26.82,0.13,1.47,5.33,6.8,14.8,26,8,0.0,81.3,27.14,2,224.76,221.24,3.34,3.52
2008-06-28 02:00:00,二林,26.77,0.11,1.64,4.65,6.29,15.6,20,8,0.0,80.16,27.16,1.7,213.74,213.44,2.44,2.77
2008-06-28 03:00:00,二林,26.47,0.1,0.89,4.01,4.89,14.7,25,11,0.0,81.81,27.15,1.5,210.89,214.58,3.03,2.52
2008-06-28 04:00:00,二林,26.12,0.11,1.17,2.97,4.14,17.2,26,9,0.8,84.69,27.05,0.6,214.44,194.19,3.71,4
2008-06-28 05:00:00,二林,25.56,0.11,1.42,3.54,4.96,19.5,27,9,4.4,87.01,27.01,0.6,184.83,165.74,3.22,3.47
2008-06-28 06:00:00,二林,25.79,0.13,1.49,2.95,4.44,17.6,21,6,0.2,87.45,26.52,0.7,163.7,142.83,1.8,1.99
2008-06-28 07:00:00,二林,26.13,0.14,3.03,5.1,8.13,12.5,20,3,0.0,86.25,26.54,1,148.45,163.16,2.11,2.1
2008-06-28 08:00:00,二林,27.27,0.16,4.66,5.25,9.91,13.4,17,4,0.0,82.35,26.64,1.4,155.18,163.95,2.48,2.24
2008-06-28 09:00:00,二林,29.82,0.15,3.84,4.37,8.21,22.8,23,5,0.0,73.1,26.76,1.5,188.63,208.33,3.83,3.31
2008-06-28 10:00:00,二林,30.77,0.09,1.5,0.74,2.23,30.2,22,7,0.0,69.14,26.92,0.7,204.02,192.89,4.54,4.55
2008-06-28 11:00:00,二林,31.12,0.1,1.2,1.53,2.73,31.5,26,9,0.0,67.36,27.18,0.7,199.98,193.7,4.64,4.37
2008-06-28 12:00:00,二林,31.49,0.08,1.58,0.87,2.45,30.2,19,12,0.0,65.83,27.3,0.7,204.15,202.42,4.36,4.23
2008-06-28 13:00:00,二林,32.33,0.08,1.46,1.1,2.56,33.8,16,13,0.0,64.04,27.33,0.7,225.02,208.92,3.95,4.39
2008-06-28 14:00:00,二林,31.8,0.08,1.07,1.15,2.22,31.6,21,19,0.0,65.86,27.7,0.7,229.67,216.63,5.61,5.45
2008-06-28 15:00:00,二林,30.84,0.09,1.56,2.07,3.63,28.9,21,12,0.0,68.31,27.64,0.5,221.25,232.16,5.94,5.46
2008-06-28 16:00:00,二林,29.18,0.11,2.15,3.92,6.07,23.5,31,11,0.0,73.95,27.6,1.3,224.53,210.17,4.54,4.99
2008-06-28 17:00:00,二林,28.27,0.13,2.91,7.29,10.2,19,25,3,0.0,77.24,27.33,1.8,206.69,200.83,3.85,4.5
2008-06-28 18:00:00,二林,28.31,0.12,1.43,4.62,6.05,20.5,25,6,0.0,74.67,26.81,0.6,202.41,199.95,3.28,3.66
2008-06-28 19:00:00,二林,27.64,0.15,0.86,4.88,5.74,20,18,3,0.0,77.1,26.73,0.4,223.42,231.02,2.16,2.34
2008-06-28 20:00:00,二林,27.53,0.15,1.11,10.91,12.02,12.9,17,8,0.0,78.72,26.68,1.4,211.35,189.3,1.69,1.82
2008-06-28 21:00:00,二林,27.61,0.2,1.69,12.26,13.95,8.5,21,11,0.0,79.38,26.54,1.1,163.86,178.98,1.38,1.53
2008-06-28 22:00:00,二林,27.29,0.29,4.3,13.22,17.52,7.2,25,14,0.0,81.39,26.62,1.1,175.55,169.9,1.32,1.34
2008-06-28 23:00:00,二林,27.05,0.33,6.12,14.02,20.14,4.4,28,10,0.0,82.18,27.08,1.4,197.46,208.42,1.23,1.24
2008-06-29 00:00:00,二林,26.86,0.36,6.56,14.44,21,4.4,28,10,0.0,82.75,27.12,2.7,190.59,181.92,1.6,1.66
2008-06-29 01:00:00,二林,26.87,0.32,3.03,12.69,15.72,5.7,34,7,0.0,81.59,27.17,2.3,191.75,178.96,1.99,1.72
2008-06-29 02:00:00,二林,26.68,0.18,1,8.85,9.85,8.8,35,9,0.0,82.49,27.19,1.4,192.14,192.25,2.45,2
2008-06-29 03:00:00,二林,26.46,0.15,1.3,8.86,10.15,9.8,30,6,0.0,83.72,27.15,1.3,191.23,191.37,2.43,2.52
2008-06-29 04:00:00,二林,26.18,0.15,1.67,9.48,11.15,9.5,21,14,0.0,84.02,27.08,1.7,166.82,180.24,1.55,1.83
2008-06-29 05:00:00,二林,26.08,0.17,3.51,11.73,15.23,7.9,24,12,0.0,84.77,26.98,1.8,193.39,205.87,1.65,1.36
2008-06-29 06:00:00,二林,26.67,0.16,4.87,6.72,11.59,11,29,14,0.0,82.88,26.6,2.1,197.82,201.89,1.96,1.59
2008-06-29 07:00:00,二林,28.76,0.14,4.84,5.13,9.97,18.2,43,5,0.0,74.65,26.67,4.3,206.63,211.68,4.22,3.23
2008-06-29 08:00:00,二林,30.44,0.12,3.95,4.04,7.99,23.1,39,8,0.0,68.97,26.9,3.3,217.28,237.77,4.56,3.95
2008-06-29 09:00:00,二林,31.32,0.11,2.23,3.01,5.24,28.9,36,9,0.0,66.28,26.94,2.7,227.7,214.42,4.26,4.23
2008-06-29 10:00:00,二林,31.93,0.11,1.92,3.42,5.34,32.5,32,13,0.0,64.31,26.99,3.1,238,249.76,4.28,4.39
2008-06-29 11:00:00,二林,33.09,0.13,1.89,2.99,4.88,44.1,27,13,0.0,61.07,27.24,2.7,240.44,258.31,5.23,3.91
2008-06-29 12:00:00,二林,32.82,0.12,1.42,3.25,4.67,58.8,26,14,0.0,64.12,27.2,1.7,249,255.31,7.35,5.47
2008-06-29 13:00:00,二林,33.08,0.06,1.53,1,2.53,30.1,22,9,0.0,58.58,27.44,0.4,249.44,243.98,6.34,5.97
2008-06-29 14:00:00,二林,33.05,0.06,1.67,1.2,2.87,28.1,20,8,0.0,62.01,27.4,0.4,254.45,254.08,5.37,5.54
2008-06-29 15:00:00,二林,32.76,0.06,1.81,1.29,3.1,29.5,22,5,0.0,61.49,27.74,0.6,247.64,248.22,6.4,5.94
2008-06-29 16:00:00,二林,32.55,0.08,1.8,1.67,3.47,28.1,23,13,0.0,64.03,27.66,0.7,260.69,259.65,5.15,5.1
2008-06-29 17:00:00,二林,31.51,0.1,1.89,2.36,4.25,25.9,33,17,0.0,64.45,27.36,0.8,258.28,254.56,3.48,4.53
2008-06-29 18:00:00,二林,30.4,0.09,1.65,5.09,6.74,21.1,30,14,0.0,72.11,27.02,4.5,245.74,248.64,3.28,3.32
2008-06-29 19:00:00,二林,29.57,0.09,1.5,3.7,5.2,19.8,27,7,0.0,75.62,26.78,3.2,244.33,233.48,3.18,3.41
2008-06-29 20:00:00,二林,29.23,0.1,1.1,2.86,3.96,18.3,23,9,0.0,77.65,26.69,0.4,195.57,223.73,0.93,1.24
2008-06-29 21:00:00,二林,28.91,0.13,1.44,5.26,6.7,14,33,8,0.0,78.78,26.68,0.5,173.21,181.83,2.14,1.62
2008-06-29 22:00:00,二林,28.3,0.15,1.3,6.54,7.84,15,33,16,0.0,78.74,26.65,0.5,164.98,182.49,1.39,1.68
2008-06-29 23:00:00,二林,27.72,0.15,1.52,8.33,9.85,14.6,36,9,0.0,79.5,27.17,0.6,176.84,177.67,1.62,1.45
2008-06-30 00:00:00,二林,27.64,0.17,1.43,9.43,10.86,9.6,29,15,0.0,82.17,27.17,1.5,197,212.2,1.35,1.66
2008-06-30 01:00:00,二林,27.59,0.19,1.67,11.42,13.09,6.5,39,8,0.0,83.47,27.15,2.3,187.01,180.45,2.23,1.68
2008-06-30 02:00:00,二林,27.21,0.19,1.66,10.09,11.76,6.7,37,11,0.0,83.56,27.18,1.5,156.83,151.4,1.69,1.43
2008-06-30 03:00:00,二林,26.63,0.19,2.2,9.31,11.51,6.1,43,9,0.0,83.72,27.18,1.2,147.13,153.91,1.68,1.43
2008-06-30 04:00:00,二林,26.4,0.16,1.58,7.81,9.38,7.5,35,14,0.0,82.55,27.12,1.1,141.7,134.64,1.55,1.44
2008-06-30 05:00:00,二林,26.34,0.15,3.04,7.57,10.6,8.8,38,12,0.0,82.35,26.9,1.1,130.38,127.41,2.15,1.7
2008-06-30 06:00:00,二林,27.77,0.17,5.57,5.96,11.53,10.9,45,8,0.0,77.4,26.68,1.5,132.62,131.93,1.99,1.77
2008-06-30 07:00:00,二林,29.73,0.15,4.49,4.76,9.26,17.2,53,4,0.0,70.12,26.78,2.4,185.23,201.09,2.7,2.02
2008-06-30 08:00:00,二林,30.83,0.12,4.25,5.06,9.31,20.7,45,6,0.0,65.8,26.96,3.7,211.59,216.42,3.91,3.16
2008-06-30 09:00:00,二林,32.08,0.12,3.98,5.18,9.16,26,43,14,0.0,59.74,26.95,4.6,204.91,227.85,3.9,3.36
2008-06-30 10:00:00,二林,33.07,0.12,1.76,3.21,4.97,36,0#,0#,0.0,57.12,27.32,3,244.19,263.33,3.2,3.37
2008-06-30 11:00:00,二林,33.39,0.18,2.27,8.15,10.42,40.6,43,23,0.0,61.18,27.13,6.5,274.93,278.13,4.1,3.74
2008-06-30 12:00:00,二林,33.77,0.14,1.72,6.33,8.05,51.7,31,23,0.0,59.4,27.21,4.4,270.53,262.05,4.68,4.28
2008-06-30 13:00:00,二林,34,0.12,2.44,7.44,9.88,51.8,37,23,0.0,59.04,27.49,4.5,272.74,278.72,6.02,5.07
2008-06-30 14:00:00,二林,32.19,0.27,1.65,9.36,11.01,36.9,48,41,0.0,66.36,27.54,6.6,275.42,277.29,4.2,4.84
2008-06-30 15:00:00,二林,30.62,0.19,0.79,4.33,5.12,22.8,63,44,0.0,70.93,27.6,3,271.7,269.09,3.07,3.4
2008-06-30 16:00:00,二林,30.16,0.2,1.19,5.21,6.4,19.6,69,53,0.0,73.48,27.28,3.1,272.34,232.06,0.84,1.54
2008-06-30 17:00:00,二林,29.81,0.35,0.81,10.34,11.15,23.9,74,50,0.0,72.46,27.26,2.5,149.71,161.92,2.18,1.76
2008-06-30 18:00:00,二林,29.04,0.41,0.64,12,12.64,26.3,80,67,0.0,73.22,26.79,1.7,163.15,145.54,0.91,1.13
2008-06-30 19:00:00,二林,28.68,0.54,0.12,18.12,18.25,16.4,108,93,0.0,75.39,26.73,1.9,165.47,198.44,1.14,0.89
2008-06-30 20:00:00,二林,28.24,0.55,0.6,18.63,19.23,12.2,117,96,0.0,77.65,26.61,2,148.35,160.48,1.23,0.86
2008-06-30 21:00:00,二林,28.12,0.49,0.24,16.78,17.02,12.1,121,88,0.0,78.31,26.65,1.6,194.48,188.25,0.71,0.87
2008-06-30 22:00:00,二林,28.25,0.43,0.82,16.46,17.28,9.2,101,65,0.0,79.9,26.66,1.2,109.6,115.13,1.54,1.04
2008-06-30 23:00:00,二林,27.92,0.34,4.06,16.91,20.96,5.5,80,48,0.0,81.53,27.14,1.5,132.44,136.87,1.4,1.28
2008-07-01 00:00:00,二林,27.85,0.28,1.23,13.66,14.89,6.9,57,36,0.0,81.21,27.21,1.3,150.95,161.4,1.42,1.21
2008-07-01 01:00:00,二林,27.54,0.24,2.49,13.68,16.17,6,46,27,0.0,81.41,27.17,1.3,159.63,158.73,1.25,1.33
2008-07-01 02:00:00,二林,27.34,0.2,0.92,10.46,11.39,6.7,38,28,0.0,81.51,27.15,1.3,162.09,148.82,1.39,1.16
2008-07-01 03:00:00,二林,27.01,0.19,3.12,10.59,13.71,5.6,52,19,0.0,82.6,27.21,1.3,156.76,149.86,0.97,1.24
2008-07-01 04:00:00,二林,26.68,0.19,4.41,10.44,14.85,5.2,52,19,0.0,83.44,27.21,2.5,148.6,154.45,1.81,1.48
2008-07-01 05:00:00,二林,26.64,0.19,5.92,9.25,15.17,7.5,55,16,0.0,83.58,27.09,2.1,144.53,146.77,1.39,1.41
2008-07-01 06:00:00,二林,27.71,0.18,6.82,7.07,13.88,9,43,21,0.0,80.99,26.74,2.9,143.31,151.49,1.97,1.69
2008-07-01 07:00:00,二林,29.56,0.15,4.64,5.77,10.41,17.6,37,21,0.0,75.12,26.81,3.6,166.69,181.33,2.35,2.04
2008-07-01 08:00:00,二林,30.32,0.15,2.94,4.82,7.76,23.9,33,19,0.0,71.23,27.04,3.3,230.64,228.96,3.27,2.49
2008-07-01 09:00:00,二林,31.59,0.15,1.9,3.13,5.02,33.8,32,16,0.0,64.69,27,3.3,231.84,236.48,3.28,2.92
2008-07-01 10:00:00,二林,32.84,0.2,1.38,3,4.38,43.8,39,10,0.0,59.46,27.03,5,247.01,259.58,5.01,4.24
2008-07-01 11:00:00,二林,33.02,0.16,1.61,5.99,7.6,50.6,43,19,0.0,61.53,27.24,6,268.32,281.78,4.44,3.95
2008-07-01 12:00:00,二林,33.05,0.12,2.13,4.38,6.51,44,41,18,0.0,64.55,27.18,6.2,278.29,280.72,4.6,4.44
2008-07-01 13:00:00,二林,32.81,0.11,2.03,5.16,7.18,48.6,41,23,0.0,67.39,27.54,6.3,284.99,286.5,4.11,4.55
2008-07-01 14:00:00,二林,32.61,0.07,1.54,1.6,3.14,36.2,34,14,0.0,66.98,27.6,2.5,291.07,293.24,3.92,4.08
2008-07-01 15:00:00,二林,31.94,0.17,1.87,2.32,4.19,30,32,18,0.0,68.27,27.66,2.5,300.69,301.32,2.8,3.3
2008-07-01 16:00:00,二林,31.71,0.15,1.23,1.9,3.12,24.8,30,20,0.0,67.82,27.68,2.1,296.21,294.25,2.31,2.97
